id,gho_code,year_code,region_code,world_bank_income_group_group_code,country_code,sex_code
0a00c8e1-6e22-4514-a71e-64fdf9f5bd2f,WHOSIS_000015,2013,AMR,NA,DOM,BTSX
2e300b55-e4fc-449f-a521-92fb218c8ede,WHOSIS_000015,2013,AMR,NA,DOM,FMLE
fb9dce7e-f1f3-4cde-a923-efa1c8acfe8d,WHOSIS_000015,2013,AMR,NA,DOM,MLE
c073594a-98d9-4201-95d7-b0b8db25e66d,WHOSIS_000015,2012,AMR,WB_UMI,DOM,BTSX
ee1078e9-74a8-407a-a4b5-7d2d92edbb19,WHOSIS_000015,2012,AMR,WB_UMI,DOM,FMLE
495fb629-58c6-40fe-bee8-38eafd6e6496,WHOSIS_000015,2012,AMR,WB_UMI,DOM,MLE
b76d76f7-b172-40ca-b595-755e36f0d288,WHOSIS_000015,2000,AMR,WB_UMI,DOM,BTSX
03e7498a-81c4-4a0b-9690-02f5c3575799,WHOSIS_000015,2000,AMR,WB_UMI,DOM,FMLE
6e59e68a-6f1b-4931-9d88-09fff2aa36b1,WHOSIS_000015,2000,AMR,WB_UMI,DOM,MLE
56462515-69a1-4039-852e-22b928116792,WHOSIS_000015,1990,AMR,WB_UMI,DOM,BTSX
f5b0810a-9dec-4775-af46-892d35d7757b,WHOSIS_000015,1990,AMR,WB_UMI,DOM,FMLE
da0283f8-ea8f-4db8-b51a-c85a37081978,WHOSIS_000015,1990,AMR,WB_UMI,DOM,MLE
f8dd95e1-5bcf-4274-84ed-44548a60fda1,WHOSIS_000001,2013,AMR,NA,ECU,BTSX
f2a5440c-c1f1-4237-85a1-cdc7ebfda2a9,WHOSIS_000001,2013,AMR,NA,ECU,FMLE
5cb7ead1-1057-4622-ba2c-07620a4ce0e0,WHOSIS_000001,2013,AMR,NA,ECU,MLE
f179469b-370d-4787-b1dc-80188121292e,WHOSIS_000001,2012,AMR,WB_LMI,ECU,BTSX
c1904fc3-9a3d-463c-bcb3-0fc9e4f3865c,WHOSIS_000001,2012,AMR,WB_LMI,ECU,FMLE
fb2eb27e-37f1-48ef-b7c1-2d2138851712,WHOSIS_000001,2012,AMR,WB_LMI,ECU,MLE
75d87130-266b-4f81-83cd-a4767864e0de,WHOSIS_000001,2000,AMR,WB_LMI,ECU,BTSX
15083ad1-f4f7-4bca-b499-1d2f1f5f8675,WHOSIS_000001,2000,AMR,WB_LMI,ECU,FMLE
d713be5b-fcad-4c3d-b593-84b3253d63ba,WHOSIS_000001,2000,AMR,WB_LMI,ECU,MLE
aa19329c-7056-4c27-879a-70e85c2e272c,WHOSIS_000001,1990,AMR,WB_LMI,ECU,BTSX
b3c36638-8af5-4342-baff-282d7052476b,WHOSIS_000001,1990,AMR,WB_LMI,ECU,FMLE
25bcc13d-316c-48f5-a691-66dcfb4512ef,WHOSIS_000001,1990,AMR,WB_LMI,ECU,MLE
30a200ad-62b4-4bd8-aede-d8c9c755b04d,WHOSIS_000002,2013,AMR,WB_LMI,ECU,BTSX
58a73380-0546-4161-8615-114a2380e4c2,WHOSIS_000002,2013,AMR,WB_LMI,ECU,FMLE
53050159-4507-470b-9972-d9f232b2e672,WHOSIS_000002,2013,AMR,WB_LMI,ECU,MLE
f9151b86-9c8b-471b-8bab-5239d6f3fb15,WHOSIS_000002,2012,AMR,WB_LMI,ECU,BTSX
9a0c148b-49ba-479f-a044-b5bbaca6a65a,WHOSIS_000002,2012,AMR,WB_LMI,ECU,FMLE
23d227be-713e-45d7-80c5-88f23ba90c12,WHOSIS_000002,2012,AMR,WB_LMI,ECU,MLE
29cfc2ca-92e3-4ddc-9300-eaa0f4889dd6,WHOSIS_000002,2000,AMR,WB_LMI,ECU,BTSX
9413cbc2-42f9-4517-8028-5679b59977ca,WHOSIS_000002,2000,AMR,WB_LMI,ECU,FMLE
955cbdfd-07ca-4e5b-a99b-3a195c055028,WHOSIS_000002,2000,AMR,WB_LMI,ECU,MLE
8e4f5e9c-bad8-4771-8287-43e7deb508de,WHOSIS_000015,2013,AMR,NA,ECU,BTSX
d3d97883-c51c-40b8-a384-0b69d1826090,WHOSIS_000015,2013,AMR,NA,ECU,FMLE
beb1d248-c853-4512-bd65-abf3c4217723,WHOSIS_000015,2013,AMR,NA,ECU,MLE
f40f058d-90c7-4a66-ad1f-a0cb6ceb5834,WHOSIS_000015,2012,AMR,WB_LMI,ECU,BTSX
49e8aa9d-d490-4c6f-88d0-121cdecb29aa,WHOSIS_000015,2012,AMR,WB_LMI,ECU,FMLE
bf820dc0-dc7b-4e47-b02c-eac9db2a212e,WHOSIS_000015,2012,AMR,WB_LMI,ECU,MLE
c11d9288-0fc7-429c-b9a1-084a797b09b5,WHOSIS_000015,2000,AMR,WB_LMI,ECU,BTSX
4e3a93b1-e4d3-430b-a757-49e8925fed10,WHOSIS_000015,2000,AMR,WB_LMI,ECU,FMLE
8b9e361d-5975-4c10-ad48-17e6c08b54c0,WHOSIS_000015,2000,AMR,WB_LMI,ECU,MLE
5fcaa579-e347-4775-bf7c-af9b93b3976d,WHOSIS_000015,1990,AMR,WB_LMI,ECU,BTSX
1decf240-9e68-47cd-96ca-90e6edf8afc2,WHOSIS_000015,1990,AMR,WB_LMI,ECU,FMLE
f28aa465-15bd-4a7c-9e49-9a0abdb2c6a2,WHOSIS_000015,1990,AMR,WB_LMI,ECU,MLE
29952b65-d508-4fbf-93a4-9393a2462417,WHOSIS_000001,2013,EMR,NA,EGY,BTSX
d1f52138-4501-48d8-9abf-ec2aea2db64c,WHOSIS_000001,2013,EMR,NA,EGY,FMLE
5e494b06-5287-4ba8-a52f-b35d0dad9df4,WHOSIS_000001,2013,EMR,NA,EGY,MLE
bee13ebd-dc23-4839-bd7d-42b12b5edaf9,WHOSIS_000001,2012,EMR,WB_LMI,EGY,BTSX
6a4587a0-f0b3-49c8-a258-ca1bb02e588a,WHOSIS_000001,2012,EMR,WB_LMI,EGY,FMLE
593c1666-f748-49d4-89da-d882da88095a,WHOSIS_000001,2012,EMR,WB_LMI,EGY,MLE
476995d3-683e-4747-aaa2-15c16904abf2,WHOSIS_000001,2000,EMR,WB_LMI,EGY,BTSX
9ca65e42-badc-475b-bb7c-d79d359458f4,WHOSIS_000001,2000,EMR,WB_LMI,EGY,FMLE
fde09d76-16eb-40cc-8709-50c3dd86ffd4,WHOSIS_000001,2000,EMR,WB_LMI,EGY,MLE
7bb1d895-5bb4-43b2-97fe-02cd02e670c6,WHOSIS_000001,1990,EMR,WB_LMI,EGY,BTSX
ceaf1dc5-6df6-4b33-9f30-fe7832ee5674,WHOSIS_000001,1990,EMR,WB_LMI,EGY,FMLE
09727d77-2ac7-4e18-8363-65a5bdab4169,WHOSIS_000001,1990,EMR,WB_LMI,EGY,MLE
286f2029-2a48-4712-bf04-17ad44d82294,WHOSIS_000002,2013,EMR,WB_LMI,EGY,BTSX
59653dfe-43de-47b0-a069-b10cfe619ef8,WHOSIS_000002,2013,EMR,WB_LMI,EGY,FMLE
a44a57e4-2c38-4fb4-a73a-961e4ec51220,WHOSIS_000002,2013,EMR,WB_LMI,EGY,MLE
11c79a2e-9380-433b-a8b7-66a92d53cbf2,WHOSIS_000002,2012,EMR,WB_LMI,EGY,BTSX
a4e20894-21d6-4e0f-9752-332152c9c7e0,WHOSIS_000002,2012,EMR,WB_LMI,EGY,FMLE
3a00610d-fd9d-422a-8666-e3ffb28ec1f4,WHOSIS_000002,2012,EMR,WB_LMI,EGY,MLE
87bd0447-205a-4232-8f47-f26c71204251,WHOSIS_000002,2000,EMR,WB_LMI,EGY,BTSX
5d6c69e3-5eec-48cd-bae6-bfc2a51125ee,WHOSIS_000002,2000,EMR,WB_LMI,EGY,FMLE
37b0d998-6526-4c7d-be11-cd79b4025805,WHOSIS_000002,2000,EMR,WB_LMI,EGY,MLE
5377cab6-e518-4a1e-8578-1ba18b454a1e,WHOSIS_000015,2013,EMR,NA,EGY,BTSX
bb968029-b3fa-47b0-b379-bf404225d67a,WHOSIS_000015,2013,EMR,NA,EGY,FMLE
0f46f309-31e2-45cf-99b7-d9d64c76ecd3,WHOSIS_000015,2013,EMR,NA,EGY,MLE
08a9de65-5602-4e03-9688-17e095e2e304,WHOSIS_000015,2012,EMR,WB_LMI,EGY,BTSX
eabcba75-2795-41b6-abe0-748b9bdee068,WHOSIS_000015,2012,EMR,WB_LMI,EGY,FMLE
46d63040-6ee6-41a4-8f18-5d494774e2d0,WHOSIS_000015,2012,EMR,WB_LMI,EGY,MLE
6db2ed3b-13df-49fa-bc31-da1375f6fa4d,WHOSIS_000015,2000,EMR,WB_LMI,EGY,BTSX
6cfac231-011e-429a-9cf1-298fc33f1e95,WHOSIS_000015,2000,EMR,WB_LMI,EGY,FMLE
cb95d368-083d-4aa7-9e43-9820ed51a148,WHOSIS_000015,2000,EMR,WB_LMI,EGY,MLE
fc66ddf9-ea2e-4a03-8d6b-9292608b72c0,WHOSIS_000015,1990,EMR,WB_LMI,EGY,BTSX
c9366e82-fe54-4516-867d-3c1c4db2f1f9,WHOSIS_000015,1990,EMR,WB_LMI,EGY,FMLE
39ddaf22-8e3d-4022-b8e7-6269d908f74f,WHOSIS_000015,1990,EMR,WB_LMI,EGY,MLE
f6386df4-ba35-4d88-b807-01f1f2604939,WHOSIS_000001,2013,AMR,NA,SLV,BTSX
615dd4bf-de70-444f-aca7-ac8e1707fa71,WHOSIS_000001,2013,AMR,NA,SLV,FMLE
1e7e80a7-443e-4e7c-ae27-300dc883a4c4,WHOSIS_000001,2013,AMR,NA,SLV,MLE
974409ca-a50f-4d40-aa11-4b23df0d31c8,WHOSIS_000001,2012,AMR,WB_LMI,SLV,BTSX
accdba63-b859-47fb-9c6e-427230c1dee8,WHOSIS_000001,2012,AMR,WB_LMI,SLV,FMLE
b4d69b04-fe9a-4886-b17a-1297f80533f5,WHOSIS_000001,2012,AMR,WB_LMI,SLV,MLE
d07d5fc1-cc23-4790-add6-191c192f98d1,WHOSIS_000001,2000,AMR,WB_LMI,SLV,BTSX
8201ae82-07c1-4d41-9a1c-7f072a86c7d7,WHOSIS_000001,2000,AMR,WB_LMI,SLV,FMLE
20efe2fc-a32b-4400-ba13-e3a251232750,WHOSIS_000001,2000,AMR,WB_LMI,SLV,MLE
f08aed80-9ada-494b-bdaa-945601962572,WHOSIS_000001,1990,AMR,WB_LMI,SLV,BTSX
a1b773e9-1776-4454-a721-b7f9663a2445,WHOSIS_000001,1990,AMR,WB_LMI,SLV,FMLE
bc53d02d-8c91-4e88-b71e-7f82b67627f4,WHOSIS_000001,1990,AMR,WB_LMI,SLV,MLE
734332e0-5eab-4c28-943a-698247c87985,WHOSIS_000002,2013,AMR,WB_LMI,SLV,BTSX
387ac127-eae6-460a-80c4-ae8da1370f73,WHOSIS_000002,2013,AMR,WB_LMI,SLV,FMLE
c68e65f0-22a1-4e1f-86d1-d1a2c4db906f,WHOSIS_000002,2013,AMR,WB_LMI,SLV,MLE
200bf7ad-3a6c-469a-a6b8-20867a87bee0,WHOSIS_000002,2012,AMR,WB_LMI,SLV,BTSX
c0f69794-660d-429e-910e-59d88ddb16bb,WHOSIS_000002,2012,AMR,WB_LMI,SLV,FMLE
faa5ce5f-ab87-4713-a7ed-887d31a5c0bd,WHOSIS_000002,2012,AMR,WB_LMI,SLV,MLE
05c369ff-bf9e-4590-b0c2-daccf5300427,WHOSIS_000002,2000,AMR,WB_LMI,SLV,BTSX
113aad07-8c57-46df-89da-e1292e9abd52,WHOSIS_000002,2000,AMR,WB_LMI,SLV,FMLE
6ed2e388-c105-476a-b0fd-d16ac7d538bf,WHOSIS_000002,2000,AMR,WB_LMI,SLV,MLE
2dbd1a51-4afe-4d55-ac96-ed70ff163b02,WHOSIS_000015,2013,AMR,NA,SLV,BTSX
4eaeed48-96b1-423f-a50d-4bdbaefcad58,WHOSIS_000015,2013,AMR,NA,SLV,FMLE
80d0342c-a6bc-4cfa-8527-7eb3e04b80d6,WHOSIS_000015,2013,AMR,NA,SLV,MLE
78b02d38-61fb-429c-a45a-c91c075b3cfd,WHOSIS_000015,2012,AMR,WB_LMI,SLV,BTSX
692f7621-750f-4d5b-be7a-2dccccb8b5a5,WHOSIS_000015,2012,AMR,WB_LMI,SLV,FMLE
a91f3958-c0b0-4c84-93c1-dde8a2bd9f64,WHOSIS_000015,2012,AMR,WB_LMI,SLV,MLE
ba383c87-c61b-4352-8850-77d9d2803fe7,WHOSIS_000015,2000,AMR,WB_LMI,SLV,BTSX
2420a85f-2f67-43b2-ba1a-e6f976974928,WHOSIS_000015,2000,AMR,WB_LMI,SLV,FMLE
9975046c-7e6f-4b61-b7e4-2d5a89ef8781,WHOSIS_000015,2000,AMR,WB_LMI,SLV,MLE
17691de8-27f4-4873-ad56-33200167eea1,WHOSIS_000015,1990,AMR,WB_LMI,SLV,BTSX
02b9a23c-4d24-432c-8e87-17975a24db43,WHOSIS_000015,1990,AMR,WB_LMI,SLV,FMLE
116e740d-a9d4-44af-b804-cb355ec7fa38,WHOSIS_000015,1990,AMR,WB_LMI,SLV,MLE
7418af11-515c-4126-a75f-50e3fbea9279,WHOSIS_000001,2013,AFR,NA,GNQ,BTSX
b87312e6-ff1d-45aa-9683-6bf0ed4b4b33,WHOSIS_000001,2013,AFR,NA,GNQ,FMLE
3c7db9c2-f90f-4bfa-9812-a774bc1e3ebf,WHOSIS_000001,2013,AFR,NA,GNQ,MLE
7100475d-b2da-491d-b678-f839778205ac,WHOSIS_000001,2012,AFR,WB_HI,GNQ,BTSX
116c49aa-0e62-4b32-9521-d30f758bc126,WHOSIS_000001,2012,AFR,WB_HI,GNQ,FMLE
79decf4b-4794-48b5-b796-a6ebdb3baba4,WHOSIS_000001,2012,AFR,WB_HI,GNQ,MLE
9188d0fe-56ad-4e04-9c89-e11599e9d4f0,WHOSIS_000001,2000,AFR,WB_HI,GNQ,BTSX
23af54fb-983d-4237-9fcd-ec0f1dfdf749,WHOSIS_000001,2000,AFR,WB_HI,GNQ,FMLE
7f1f4035-01e6-4099-827c-f1f7384cd193,WHOSIS_000001,2000,AFR,WB_HI,GNQ,MLE
4a0cd2f9-4f2b-49a8-9c63-0c80b5d7245f,WHOSIS_000001,1990,AFR,WB_HI,GNQ,BTSX
2e05954b-7ee5-434b-80d6-075708e4be43,WHOSIS_000001,1990,AFR,WB_HI,GNQ,FMLE
8cdbd809-66e2-45e6-b8a8-27d4ad39ff2a,WHOSIS_000001,1990,AFR,WB_HI,GNQ,MLE
1f8b093a-d17e-4f96-a0ae-7fb5c3c13459,WHOSIS_000002,2013,AFR,WB_HI,GNQ,BTSX
4431af36-33b9-4a87-a1a9-24e528215ac7,WHOSIS_000002,2013,AFR,WB_HI,GNQ,FMLE
eec1d44f-c82f-42f4-b4f0-852bc8d7f673,WHOSIS_000002,2013,AFR,WB_HI,GNQ,MLE
71dac30e-0a9e-4aa0-b8d5-e444754f0c12,WHOSIS_000002,2012,AFR,WB_HI,GNQ,BTSX
5a2c67f2-ae40-4c8e-bf4c-0893e14f2594,WHOSIS_000002,2012,AFR,WB_HI,GNQ,FMLE
5fe20ea8-9f2f-4cd0-b0ea-f8e621a62bc2,WHOSIS_000002,2012,AFR,WB_HI,GNQ,MLE
4dad55a0-75d2-4d02-88b1-61710ce0341f,WHOSIS_000002,2000,AFR,WB_HI,GNQ,BTSX
0fdc293f-4132-4d51-ac47-e262ee8af78b,WHOSIS_000002,2000,AFR,WB_HI,GNQ,FMLE
ec6de263-8f45-4854-bca4-f932379d299d,WHOSIS_000002,2000,AFR,WB_HI,GNQ,MLE
6abadd84-45c0-4698-aa3f-007a7674b13b,WHOSIS_000015,2013,AFR,NA,GNQ,BTSX
0b123e75-add6-40ec-9642-1d3bab961441,WHOSIS_000015,2013,AFR,NA,GNQ,FMLE
568a29df-7ced-4f0a-a989-ecd4ea8ef7fa,WHOSIS_000015,2013,AFR,NA,GNQ,MLE
5efde14f-45e6-43be-b90f-f8de19ffa595,WHOSIS_000015,2012,AFR,WB_HI,GNQ,BTSX
1c679985-c587-456d-845e-827a060ab3aa,WHOSIS_000015,2012,AFR,WB_HI,GNQ,FMLE
2d42e3fd-a56e-49e6-b754-201ec3222f45,WHOSIS_000015,2012,AFR,WB_HI,GNQ,MLE
7ec4a835-5281-47c7-a7dd-d2cb4e6ab3a3,WHOSIS_000015,2000,AFR,WB_HI,GNQ,BTSX
258abdd6-70ab-48ee-80c5-15b8fc2ae312,WHOSIS_000015,2000,AFR,WB_HI,GNQ,FMLE
7681ebfe-b0ad-452b-9214-f27b4b654de4,WHOSIS_000015,2000,AFR,WB_HI,GNQ,MLE
576019c2-459b-4f22-9463-127aa65a22e8,WHOSIS_000015,1990,AFR,WB_HI,GNQ,BTSX
d0c888df-25a2-40f1-8a63-0de17d24db51,WHOSIS_000015,1990,AFR,WB_HI,GNQ,FMLE
32eac2cc-a1ae-41e1-b88a-fc6020f48be9,WHOSIS_000015,1990,AFR,WB_HI,GNQ,MLE
cb6d4cb6-58da-4341-a122-7b7c73b14153,WHOSIS_000001,2013,AFR,NA,ERI,BTSX
c0bb101a-f80f-4096-9eef-c4a20460ceef,WHOSIS_000001,2013,AFR,NA,ERI,FMLE
be6ac530-e181-4101-944e-55cf14352901,WHOSIS_000001,2013,AFR,NA,ERI,MLE
7b120f69-56b8-4d35-b36a-c0baeb335477,WHOSIS_000001,2012,AFR,WB_LI,ERI,BTSX
708e9556-2456-4c1f-bf72-433dfa79054e,WHOSIS_000001,2012,AFR,WB_LI,ERI,FMLE
045a9459-cc69-4479-8133-c541cdd5d458,WHOSIS_000001,2012,AFR,WB_LI,ERI,MLE
75085e6f-2dfb-4bbf-8ba0-e72b96a37dab,WHOSIS_000001,2000,AFR,WB_LI,ERI,BTSX
ad9cb420-45d2-44e6-b979-44c1085de672,WHOSIS_000001,2000,AFR,WB_LI,ERI,FMLE
3c45ead9-4a6e-4ad3-96ea-5e1beb703d73,WHOSIS_000001,2000,AFR,WB_LI,ERI,MLE
1872fd90-38c9-45fb-9756-5f61f81385ca,WHOSIS_000001,1990,AFR,WB_LI,ERI,BTSX
e99fbdf3-a687-464c-9a65-08db07d8c502,WHOSIS_000001,1990,AFR,WB_LI,ERI,FMLE
9110b30e-326f-482b-ad89-c98d1fb9817e,WHOSIS_000001,1990,AFR,WB_LI,ERI,MLE
666660b7-0e87-444b-8a64-963081c9899c,WHOSIS_000002,2013,AFR,WB_LI,ERI,BTSX
8d9bdb6c-282c-43c8-bdfd-a9099bfa9fc0,WHOSIS_000002,2013,AFR,WB_LI,ERI,FMLE
0280afc0-af44-423c-b740-cd8d495a7457,WHOSIS_000002,2013,AFR,WB_LI,ERI,MLE
3e0bde93-11d3-417f-b1ec-1afbaddd593d,WHOSIS_000002,2012,AFR,WB_LI,ERI,BTSX
8837d56e-4aae-49aa-8426-aa48248ed6e7,WHOSIS_000002,2012,AFR,WB_LI,ERI,FMLE
b0a58304-c4df-4a51-8501-987d873e8b03,WHOSIS_000002,2012,AFR,WB_LI,ERI,MLE
eeb3c71a-a271-4c5f-a55b-e3bf18bcc24c,WHOSIS_000002,2000,AFR,WB_LI,ERI,BTSX
e720b6d8-a563-4df1-b81c-5b97d6ab890a,WHOSIS_000002,2000,AFR,WB_LI,ERI,FMLE
5de51070-00d0-4a28-b419-35eb27c9df95,WHOSIS_000002,2000,AFR,WB_LI,ERI,MLE
eba948fc-9f02-41d9-9bee-658deaf52a3f,WHOSIS_000015,2013,AFR,NA,ERI,BTSX
9d7322e1-8a45-4c51-a661-9008eae8f8ff,WHOSIS_000015,2013,AFR,NA,ERI,FMLE
be64bff5-4623-4f02-997c-8fb82caaf3e6,WHOSIS_000015,2013,AFR,NA,ERI,MLE
1449f7e3-b6b2-4a30-a5c8-6ec7484b9a17,WHOSIS_000015,2012,AFR,WB_LI,ERI,BTSX
0a9f5722-a793-45a3-9443-5e517ee70595,WHOSIS_000015,2012,AFR,WB_LI,ERI,FMLE
2560f7f6-47b6-434c-b71b-2be204713680,WHOSIS_000015,2012,AFR,WB_LI,ERI,MLE
040ed34d-9d16-4419-9a17-1710a6878640,WHOSIS_000015,2000,AFR,WB_LI,ERI,BTSX
810718ab-4a88-40bf-950b-2d1c1053efac,WHOSIS_000015,2000,AFR,WB_LI,ERI,FMLE
b200af3b-2654-4f04-b2d3-a8ab413254ef,WHOSIS_000015,2000,AFR,WB_LI,ERI,MLE
335dc9da-c5fe-48b7-8910-660d45d6604d,WHOSIS_000015,1990,AFR,WB_LI,ERI,BTSX
f2577987-5a45-45b9-a7b0-9e939d3e5bab,WHOSIS_000015,1990,AFR,WB_LI,ERI,FMLE
806366b6-8cc9-4c34-849d-2901586a0648,WHOSIS_000015,1990,AFR,WB_LI,ERI,MLE
a13184ed-244d-462d-98b5-5f83f7e63ae2,WHOSIS_000001,2013,EUR,NA,EST,BTSX
b266cc20-f225-4883-9c23-1e283cb572bd,WHOSIS_000001,2013,EUR,NA,EST,FMLE
42cd1e8d-db08-42ff-8c87-f7b678d2e2f2,WHOSIS_000001,2013,EUR,NA,EST,MLE
e90f570f-652b-4248-8741-e4c89377552d,WHOSIS_000001,2012,EUR,WB_HI,EST,BTSX
3b05825e-046b-45fa-b9b6-c8019434d6e7,WHOSIS_000001,2012,EUR,WB_HI,EST,FMLE
c3a31e1a-526a-47a3-be0c-0ef433ed17ac,WHOSIS_000001,2012,EUR,WB_HI,EST,MLE
3de0eafb-3265-49a5-946c-5b0147c6b331,WHOSIS_000001,2000,EUR,WB_HI,EST,BTSX
9b3b0376-cc39-419f-80a3-c84b844cff80,WHOSIS_000001,2000,EUR,WB_HI,EST,FMLE
6f983a90-3b4e-4202-bf63-3d6c69442db4,WHOSIS_000001,2000,EUR,WB_HI,EST,MLE
c25aab22-7e45-4a36-b7d9-425f3a24ad94,WHOSIS_000001,1990,EUR,WB_HI,EST,BTSX
752f8a79-d6a9-4d9b-a0bf-885033034926,WHOSIS_000001,1990,EUR,WB_HI,EST,FMLE
2a374650-9a47-4ef5-b1ba-ea22c05de35b,WHOSIS_000001,1990,EUR,WB_HI,EST,MLE
ee277189-53e3-477a-9ba4-1f0fe1f4f048,WHOSIS_000002,2013,EUR,WB_HI,EST,BTSX
dcd09b76-11e9-4903-a4cf-a9d6b8a46dcf,WHOSIS_000002,2013,EUR,WB_HI,EST,FMLE
410afdff-092a-49cd-88fc-e98115dba7c7,WHOSIS_000002,2013,EUR,WB_HI,EST,MLE
45a6f7bb-e5d5-44c0-a44d-5da042ae8879,WHOSIS_000002,2012,EUR,WB_HI,EST,BTSX
a933d133-42ae-4bd6-91dc-663b11a88388,WHOSIS_000002,2012,EUR,WB_HI,EST,FMLE
2b80b8a6-ad98-486e-8700-0241893193f9,WHOSIS_000002,2012,EUR,WB_HI,EST,MLE
b31d94e7-92f0-446a-b1fd-df9ec5f31d7b,WHOSIS_000002,2000,EUR,WB_HI,EST,BTSX
7110b256-db2b-4db4-9093-4defa65c0f2b,WHOSIS_000002,2000,EUR,WB_HI,EST,FMLE
360002e5-2197-4a4d-9c46-f66b61c89d23,WHOSIS_000002,2000,EUR,WB_HI,EST,MLE
08ab1226-e0e2-417d-85ac-cbafcf939c1b,WHOSIS_000015,2013,EUR,NA,EST,BTSX
2942aa67-4df3-48d6-8c52-7f3340bee03c,WHOSIS_000015,2013,EUR,NA,EST,FMLE
a8c0d1f1-7e59-42d6-a74e-5f27b9affd78,WHOSIS_000015,2013,EUR,NA,EST,MLE
cfe43a93-77f1-4062-b020-3fc7c7f8bbfb,WHOSIS_000015,2012,EUR,WB_HI,EST,BTSX
04d97a56-dec2-4774-bcfe-4bfd564a9bec,WHOSIS_000015,2012,EUR,WB_HI,EST,FMLE
fd1c1605-3949-4bfc-9877-d51f59840706,WHOSIS_000015,2012,EUR,WB_HI,EST,MLE
28838e19-52f3-4077-a64f-9cd796d7f044,WHOSIS_000015,2000,EUR,WB_HI,EST,BTSX
f1f22fb9-a7a1-4329-9386-e70efb143e95,WHOSIS_000015,2000,EUR,WB_HI,EST,FMLE
ace21983-e4fb-4738-85c9-2db1eaf7043c,WHOSIS_000015,2000,EUR,WB_HI,EST,MLE
57c6c580-2749-4ac3-a818-7697d046a14b,WHOSIS_000015,1990,EUR,WB_HI,EST,BTSX
8384df1f-c2f0-4767-9642-ef942527aabf,WHOSIS_000015,1990,EUR,WB_HI,EST,FMLE
538cfa53-35ff-4494-9e19-36279bddcdfa,WHOSIS_000015,1990,EUR,WB_HI,EST,MLE
b4571546-dca1-4b06-96e6-4ad06614327a,WHOSIS_000001,2013,AFR,NA,ETH,BTSX
70caba76-9d61-4b00-963d-201d717bbc0d,WHOSIS_000001,2013,AFR,NA,ETH,FMLE
eea8a386-c6ec-4d72-8d36-d840f40bda5d,WHOSIS_000001,2013,AFR,NA,ETH,MLE
8b62a6e4-0fd3-47ce-9f2d-6d4e07d0c90f,WHOSIS_000001,2012,AFR,WB_LI,ETH,BTSX
49f23ac9-8d58-4ba7-a43c-c5eb6e4f46ac,WHOSIS_000001,2012,AFR,WB_LI,ETH,FMLE
aa9c67ce-aefd-44a1-8c3f-5efc2f269f2a,WHOSIS_000001,2012,AFR,WB_LI,ETH,MLE
10ad47b4-0965-4dc0-a938-c3e9614469ba,WHOSIS_000001,2000,AFR,WB_LI,ETH,BTSX
e9523c4c-9707-457b-9884-79e676c5e606,WHOSIS_000001,2000,AFR,WB_LI,ETH,FMLE
c04d6138-1458-44b0-b59d-64662342a4f7,WHOSIS_000001,2000,AFR,WB_LI,ETH,MLE
49612f2f-91ca-4b69-9c15-fd6de4d39192,WHOSIS_000001,1990,AFR,WB_LI,ETH,BTSX
fb732f81-4845-4a84-b954-95793d101da3,WHOSIS_000001,1990,AFR,WB_LI,ETH,FMLE
aa3d8f6f-b25f-4da1-a2a8-8c75fd988118,WHOSIS_000001,1990,AFR,WB_LI,ETH,MLE
e2c98a53-6059-429a-a44f-4c8ac3e5fd74,WHOSIS_000002,2013,AFR,WB_LI,ETH,BTSX
03c19c36-e767-4355-a1dc-e73b7c1a95a5,WHOSIS_000002,2013,AFR,WB_LI,ETH,FMLE
95537757-cb6c-4dff-8655-2e911696d1eb,WHOSIS_000002,2013,AFR,WB_LI,ETH,MLE
344b3134-54b7-4fc8-b077-46451bfdaca0,WHOSIS_000002,2012,AFR,WB_LI,ETH,BTSX
b146d8ae-6085-4c78-bf8f-fe918c8b193d,WHOSIS_000002,2012,AFR,WB_LI,ETH,FMLE
56bd9c17-5e14-4d83-8cc2-d7afe10463f7,WHOSIS_000002,2012,AFR,WB_LI,ETH,MLE
fc085b2b-5058-43fd-8741-acee9372b331,WHOSIS_000002,2000,AFR,WB_LI,ETH,BTSX
7ac289e0-efdc-49b7-8210-b764d45df67b,WHOSIS_000002,2000,AFR,WB_LI,ETH,FMLE
c4cbc894-bd5e-455a-9b60-bdb7b9f4be55,WHOSIS_000002,2000,AFR,WB_LI,ETH,MLE
deafd5c0-bbbd-41b3-89b0-f013992d6577,WHOSIS_000015,2013,AFR,NA,ETH,BTSX
ddb7fdd8-e87c-4f74-9632-9da3adae0f64,WHOSIS_000015,2013,AFR,NA,ETH,FMLE
7df5d7dd-fe44-4a00-99d1-a31c5147e426,WHOSIS_000015,2013,AFR,NA,ETH,MLE
327a351e-466e-4357-b329-05b5e36f86d1,WHOSIS_000015,2012,AFR,WB_LI,ETH,BTSX
b5a74d9d-0733-45c5-a5ae-037435161073,WHOSIS_000015,2012,AFR,WB_LI,ETH,FMLE
a560f38a-ea0b-4eec-8716-883a1bb74adf,WHOSIS_000015,2012,AFR,WB_LI,ETH,MLE
7ec2e020-f613-4903-ac03-d16d7a0458ea,WHOSIS_000015,2000,AFR,WB_LI,ETH,BTSX
32755084-5894-4122-9d11-d67b1065cf4e,WHOSIS_000015,2000,AFR,WB_LI,ETH,FMLE
